WORK_CATEGORY,ACTIVITY_NAME,STATE_NAME,HOUSE_OF_PARLIAMENT,IDA_NAME,TENURE,MP_NAME,WORK_DESCRIPTION,RECOMMENDATION_DATE,FLAG,CONSTITUENCY_ID,WORK_STAGE,LETTER_NO,SANCTION_AMOUNT,Sno,CONSTITUENCY,WORK_RECOMMENDATION_DTL_ID,TENURE_START_DATE,TENURE_END_DATE,SANCTION_DATE,FILE_STATUS,ATTACH_ID,Total_Amt
Normal/Others,WS/MP18438/2026-2027/249823-Providing drains and gutters for public drainage,Tamil Nadu,1,KRISHNAGIRI(DISTRICT COLLECTOR KRISHNAGIRI_IDA),Sitting MP,Shri I.S. Inbadurai (2025-31),Providing drain from chandu house to pumproom balepuram ayarnapalli,21-Nov-2025,1,545,Physical Inspection,LN/MP18438/2025-2026/2,450000.0,15777,Sitting Rajya Sabha,249823,"Jul 25, 2025 12:00:00 AM","Jul 24, 2031 11:59:59 PM",24-Jun-2026,,,
Normal/Others,WS/MP18438/2026-2027/249828-Providing supply pipelines for drinking water,Tamil Nadu,1,SALEM(DISTRICT COLLECTOR SALEM_IDA),Sitting MP,Shri I.S. Inbadurai (2025-31),"Removal of exisiting pipeline and provision of electric motor with Sintex tank near Gopal House, Chinnamanali East Street, Ward No.28 Edappadi Muncipality in Salem District ",21-Nov-2025,1,545,Physical Inspection,LN/MP18438/2025-2026/3,449009.0,15778,Sitting Rajya Sabha,249828,"Jul 25, 2025 12:00:00 AM","Jul 24, 2031 11:59:59 PM",14-May-2026,True,2373520,
Normal/Others,WS/MP18438/2026-2027/249829-Street lights,Tamil Nadu,1,SALEM(DISTRICT COLLECTOR SALEM_IDA),Sitting MP,Shri I.S. Inbadurai (2025-31),"Providing of High Mast Electric Light near Vellandi Valasu Kaliamman Temple, Ward No.14 in Edappadi Municipality in Salem District. ",21-Nov-2025,1,545,Physical Inspection,LN/MP18438/2025-2026/3,566146.0,15779,Sitting Rajya Sabha,249829,"Jul 25, 2025 12:00:00 AM","Jul 24, 2031 11:59:59 PM",29-May-2026,True,2404849,
Normal/Others,WS/MP18438/2026-2027/249830-Street lights,Tamil Nadu,1,SALEM(DISTRICT COLLECTOR SALEM_IDA),Sitting MP,Shri I.S. Inbadurai (2025-31),Providing of High Mast Electric Light near Old Edappaid Mariamman Temple ward No.14 in Edappadi Municipality in Salem District.,21-Nov-2025,1,545,Physical Inspection,LN/MP18438/2025-2026/3,582902.0,15780,Sitting Rajya Sabha,249830,"Jul 25, 2025 12:00:00 AM","Jul 24, 2031 11:59:59 PM",29-May-2026,True,2404838,
Normal/Others,WS/MP18438/2026-2027/249832-Street lights,Tamil Nadu,1,SALEM(DISTRICT COLLECTOR SALEM_IDA),Sitting MP,Shri I.S. Inbadurai (2025-31),"Providing of Highmast Electric Light near Alachampalayam Mariamman Temple, Ward No.24 in Edappaid Municipality in Salem District.",21-Nov-2025,1,545,Physical Inspection,LN/MP18438/2025-2026/3,579241.0,15781,Sitting Rajya Sabha,249832,"Jul 25, 2025 12:00:00 AM","Jul 24, 2031 11:59:59 PM",29-May-2026,True,2404855,
Normal/Others,WS/MP18438/2026-2027/249833-Providing supply pipelines for drinking water,Tamil Nadu,1,SALEM(DISTRICT COLLECTOR SALEM_IDA),Sitting MP,Shri I.S. Inbadurai (2025-31),"Providing of New Eelectric mostor and Sintex tank at the borewell in Maniyakara Valavu, ward No.26 in Edappadi Muncipality in Salem District. ",21-Nov-2025,1,545,Physical Inspection,LN/MP18438/2025-2026/3,431843.0,15782,Sitting Rajya Sabha,249833,"Jul 25, 2025 12:00:00 AM","Jul 24, 2031 11:59:59 PM",14-May-2026,True,2373535,
Normal/Others,WS/MP18438/2026-2027/249835-Construction of common work sheds/ common covered sitting area,Tamil Nadu,1,SALEM(DISTRICT COLLECTOR SALEM_IDA),Sitting MP,Shri I.S. Inbadurai (2025-31),"Construction of 40m Compound wall at Karattupatti Primary School, Ward No.4 Nangavalli Townpanchayat in Salem District. ",21-Nov-2025,1,545,Physical Inspection,LN/MP18438/2025-2026/3,798322.0,15783,Sitting Rajya Sabha,249835,"Jul 25, 2025 12:00:00 AM","Jul 24, 2031 11:59:59 PM",24-Jun-2026,True,2373507,
Normal/Others,"WS/MP18438/2026-2027/249836-Construction of roads, link roads, pathways or any other road with or without drainage system",Tamil Nadu,1,SALEM(DISTRICT COLLECTOR SALEM_IDA),Sitting MP,Shri I.S. Inbadurai (2025-31),"Construction of CC Road (35m x 3m) from Dayalan House to Muthuvel House leading to Mariamman Temple, ward No.14 Nangavalli Townpanchayat in Salem District.",21-Nov-2025,1,545,Physical Inspection,LN/MP18438/2025-2026/3,299232.0,15784,Sitting Rajya Sabha,249836,"Jul 25, 2025 12:00:00 AM","Jul 24, 2031 11:59:59 PM",14-May-2026,True,2373508,
Normal/Others,WS/MP18438/2026-2027/249837-Street lights,Tamil Nadu,1,SALEM(DISTRICT COLLECTOR SALEM_IDA),Sitting MP,Shri I.S. Inbadurai (2025-31),"Providing of Solar light Mast Light at Rangampalayam Pallar Street, ward no.14 in Konganapuram Town Panchayat in Salem District.",21-Nov-2025,1,545,Physical Inspection,LN/MP18438/2025-2026/3,546340.0,15785,Sitting Rajya Sabha,249837,"Jul 25, 2025 12:00:00 AM","Jul 24, 2031 11:59:59 PM",29-May-2026,True,2365275,
Normal/Others,WS/MP18438/2026-2027/249844-Street lights,Tamil Nadu,1,SALEM(DISTRICT COLLECTOR SALEM_IDA),Sitting MP,Shri I.S. Inbadurai (2025-31),"Providing of Solar High mast Light at Andipatti Adi Dravidar Street, Ward No.9 in Konganapuram Townpanchayat in Salem District.",21-Nov-2025,1,545,Physical Inspection,LN/MP18438/2025-2026/5,546340.0,15786,Sitting Rajya Sabha,249844,"Jul 25, 2025 12:00:00 AM","Jul 24, 2031 11:59:59 PM",29-May-2026,True,2365238,
Normal/Others,WS/MP18438/2026-2027/249845-Street lights,Tamil Nadu,1,SALEM(DISTRICT COLLECTOR SALEM_IDA),Sitting MP,Shri I.S. Inbadurai (2025-31),Providing of Solar High Mast Light near Billukkurichi Bus Stand ward No.15 in Poolampatti Townpanchayt in Salem District. ,21-Nov-2025,1,545,Physical Inspection,LN/MP18438/2025-2026/5,546340.0,15787,Sitting Rajya Sabha,249845,"Jul 25, 2025 12:00:00 AM","Jul 24, 2031 11:59:59 PM",29-May-2026,True,2365744,
Normal/Others,"WS/MP18438/2026-2027/249846-Construction of roads, link roads, pathways or any other road with or without drainage system",Tamil Nadu,1,SALEM(DISTRICT COLLECTOR SALEM_IDA),Sitting MP,Shri I.S. Inbadurai (2025-31),Construction of Concrete Road and Drain from Kalaiselvans House (Door No.3-76) to Rasekars House (Door No.2-59) Ward No.6 in Vanavasi Townpanchayt in Salem District.,21-Nov-2025,1,545,Physical Inspection,LN/MP18438/2025-2026/5,1549406.0,15788,Sitting Rajya Sabha,249846,"Jul 25, 2025 12:00:00 AM","Jul 24, 2031 11:59:59 PM",14-May-2026,True,2373510,
Normal/Others,WS/MP18438/2026-2027/249847-Street lights,Tamil Nadu,1,SALEM(DISTRICT COLLECTOR SALEM_IDA),Sitting MP,Shri I.S. Inbadurai (2025-31),"Providing of Solar High Mast Light ear Sandhai Pettai on Chinnapampatti Road, Ward No.11 in Jalakandanpuram Townpanchayat in Salem District. ",21-Nov-2025,1,545,Physical Inspection,LN/MP18438/2025-2026/5,546340.0,15789,Sitting Rajya Sabha,249847,"Jul 25, 2025 12:00:00 AM","Jul 24, 2031 11:59:59 PM",19-May-2026,True,2367848,
Normal/Others,WS/MP18438/2026-2027/249849-Street lights,Tamil Nadu,1,SALEM(DISTRICT COLLECTOR SALEM_IDA),Sitting MP,Shri I.S. Inbadurai (2025-31),"Providing of Solar High Mast Light near Selva Vinayagar Temple, Kadaiveethi, Ward No.9 Jalakandapuram Townpanchayat in Salem District.",21-Nov-2025,1,545,Physical Inspection,LN/MP18438/2025-2026/6,546340.0,15790,Sitting Rajya Sabha,249849,"Jul 25, 2025 12:00:00 AM","Jul 24, 2031 11:59:59 PM",19-May-2026,True,2367835,
Normal/Others,WS/MP18422/2026-2027/249872-Construction of community centers and community halls,Maharashtra,1,SATARA(DISTRICT COLLECTOR SATARA_IDA),Sitting MP,Shri Nitin Laxmanrao Jadhav Patil (2024-28),NA,21-Nov-2025,1,545,Sanction,LN/MP18422/2025-2026/1,1500000.0,15791,Sitting Rajya Sabha,249872,"Aug 28, 2024 12:00:00 AM","Jul 4, 2028 11:59:59 PM",28-Jul-2026,,,
Normal/Others,"WS/MP18422/2026-2027/249875-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,1,SATARA(DISTRICT COLLECTOR SATARA_IDA),Sitting MP,Shri Nitin Laxmanrao Jadhav Patil (2024-28),"Concreting of road in backward class settlement in Kikali, Taluka Wai",21-Nov-2025,1,545,Sanction,LN/MP18422/2025-2026/3,1500000.0,15792,Sitting Rajya Sabha,249875,"Aug 28, 2024 12:00:00 AM","Jul 4, 2028 11:59:59 PM",30-Jun-2026,,,
Normal/Others,WS/MP887/2025-2026/249905-Purchase of non-conventional energy system and devices for community use,Uttar Pradesh,1,LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA),Sitting MP,Dr. Dinesh Sharma (2023-26),"Work of installing 10 KW solar plant at the main building of Bhaurao Deoras Seva Nyas, C-91, Niralanagar, Lucknow.",21-Nov-2025,1,545,Sanction,LN/MP887/2025-2026/69,526318.0,15793,Sitting Rajya Sabha,249905,"Sep 11, 2023 12:00:00 AM","Nov 25, 2026 11:59:59 PM",28-Feb-2026,,,
Normal/Others,WS/MP106/2025-2026/249939-Construction of community centers and community halls,Madhya Pradesh,1,Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA),Sitting MP,Shri Vivek K. Tankha (2022-28),"Sanatan Bramhan Sabha Narsinghpur sthit Gayadatta ward main Samudayik bhawan (Parasram Bhawan) main atirikt nirman hetu, Narsinghpur",21-Nov-2025,1,545,Sanction,LN/MP106/2025-2026/445,500000.0,15794,Sitting Rajya Sabha,249939,"Jun 30, 2022 12:00:00 AM","Jun 29, 2028 11:59:59 PM",03-Feb-2026,,,
Normal/Others,WS/MP106/2025-2026/249942-Construction of buildings for community cultural activities,Madhya Pradesh,1,JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA),Sitting MP,Shri Vivek K. Tankha (2022-28),"Gram evam Gram Pancayat Ghughara, Janpad Panchayat Kundam main Jhanda Chowk Japhan Singh ke Ghar ke pas Rangmanch (Chabutara) nirman hetu, Jabalpur",21-Nov-2025,1,545,Physical Inspection,LN/MP106/2025-2026/447,500000.0,15795,Sitting Rajya Sabha,249942,"Jun 30, 2022 12:00:00 AM","Jun 29, 2028 11:59:59 PM",24-Jan-2026,True,2094187,
Normal/Others,WS/MP106/2025-2026/249945-Purchase of hospital equipment,Madhya Pradesh,1,Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA),Sitting MP,Shri Vivek K. Tankha (2022-28),"Jila Hospital Narsinghpur main Two numbers (2 nag) Hemodialysis Machines with RO plant with attached specification,  1 year warrenty, Including all Taxes, Narsinghpur",21-Nov-2025,1,545,Vendor Identification,LN/MP106/2025-2026/448,2100000.0,15796,Sitting Rajya Sabha,249945,"Jun 30, 2022 12:00:00 AM","Jun 29, 2028 11:59:59 PM",03-Feb-2026,,,
Normal/Others,WS/MP078/2025-2026/249948-Installing hand pumps,Himachal Pradesh,1,KANGRA(DEPUTY COMMISSIONER KANGRA_IDA),Sitting MP,Dr. Sikander Kumar (2022-28),Installation of Hand-Pump with motor at Ward No 03 Gankhetar near railway line Nagar Panchayat Baijnath Paprola Tehsil Baijnath District Kangra Himachal Pradesh Executing agency SDSCO Palampur,21-Nov-2025,1,545,Sanction,LN/MP078/2025-2026/379,399995.0,15797,Sitting Rajya Sabha,249948,"Apr 3, 2022 12:00:00 AM","Apr 2, 2028 11:59:59 PM",03-Feb-2026,,,
Normal/Others,WS/MP078/2025-2026/249950-Installing hand pumps,Himachal Pradesh,1,KANGRA(DEPUTY COMMISSIONER KANGRA_IDA),Sitting MP,Dr. Sikander Kumar (2022-28),"Installation of Hand Pump with motor at Ward No 02 near CSC Centre or houses of Desh Raj Tilak Raj Vidya Devi Praveen Sharma and other Villagers at Village Langhu, Gram Panchayat Gadiara Tehsil Baijnath District Kangra Himachal Pradesh Executing agency SDSCO",21-Nov-2025,1,545,Sanction,LN/MP078/2025-2026/380,299990.0,15798,Sitting Rajya Sabha,249950,"Apr 3, 2022 12:00:00 AM","Apr 2, 2028 11:59:59 PM",03-Feb-2026,,,
Normal/Others,WS/MP140/2025-2026/249978-Purchase of mobile water tankers,Punjab,1,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA),Sitting MP,Shri Sant Balbir Singh (2022-28),Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc.,24-Nov-2025,1,545,Vendor Identification,LN/MP140/2025-2026/204,365800.0,15799,Sitting Rajya Sabha,249978,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",27-Jan-2026,,,
Normal/Others,"WS/MP225/2025-2026/249984-Construction of roads, link roads, pathways or any other road with or without drainage system",Chhattisgarh,1,BARPETA(DEPUTY COMMISSIONER BARPETA 1),Sitting MP,Smt. Ranjeet Ranjan (2022-28),Construction of road from No 1 Bhatnapaity ME school to Abdul Baten Ahmed house Chenga LAC BARPETA,22-Nov-2025,1,545,Vendor Identification,LN/MP225/2025-2026/79,2500000.0,15800,Sitting Rajya Sabha,249984,"Jun 30, 2022 12:00:00 AM","Jun 29, 2028 11:59:59 PM",06-Feb-2026,,,
Normal/Others,"WS/MP18422/2025-2026/250028-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,1,SATARA(DISTRICT COLLECTOR SATARA_IDA),Sitting MP,Shri Nitin Laxmanrao Jadhav Patil (2024-28),"Improvement of the road leading to Panamalewadi Cemetery, Satara Taluka",22-Nov-2025,1,545,Sanction,LN/MP18422/2025-2026/6,500000.0,15801,Sitting Rajya Sabha,250028,"Aug 28, 2024 12:00:00 AM","Jul 4, 2028 11:59:59 PM",14-Jan-2026,,,
Normal/Others,WS/MP147/2025-2026/250078-Construction of community centers and community halls,Rajasthan,1,SIKAR(DISTRICT COLLECTOR SIKAR_IDA),Sitting MP,Shri Pramod Tiwari (2022-28),War Memorial Extension Work in ward no 01 Laxmangarh Sikar,22-Nov-2025,1,545,Work partially Completed,LN/MP147/2025-2026/122,2498642.0,15802,Sitting Rajya Sabha,250078,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",04-Feb-2026,,,
Normal/Others,"WS/MP18422/2025-2026/250090-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,1,SATARA(DISTRICT COLLECTOR SATARA_IDA),Sitting MP,Shri Nitin Laxmanrao Jadhav Patil (2024-28),Construction of gutters and concreting of roads at Khandobachiwadi ,23-Nov-2025,1,545,Sanction,LN/MP18422/2025-2026/9,1000000.0,15803,Sitting Rajya Sabha,250090,"Aug 28, 2024 12:00:00 AM","Jul 4, 2028 11:59:59 PM",14-Jan-2026,,,
Normal/Others,"WS/MP195/2025-2026/250106-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,1,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),Sitting MP,Shri B.L. Verma (2020-26),Construction of Interlocking Tiles from Jyora Main Road to Old Shiv Mandir,24-Nov-2025,1,545,Vendor Identification,LN/MP195/2025-2026/71,505000.0,15804,Sitting Rajya Sabha,250106,"Nov 26, 2020 12:00:00 AM","Nov 25, 2026 11:59:59 PM",07-Jan-2026,,,
Normal/Others,"WS/MP195/2025-2026/250107-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,1,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),Sitting MP,Shri B.L. Verma (2020-26),"Construction of CC road from Somveer house, to Brahmadev Maharaj in Majra Nat Nagal, Jyoraparwala",24-Nov-2025,1,545,Vendor Identification,LN/MP195/2025-2026/71,1955000.0,15805,Sitting Rajya Sabha,250107,"Nov 26, 2020 12:00:00 AM","Nov 25, 2026 11:59:59 PM",07-Jan-2026,,,
Normal/Others,"WS/MP195/2025-2026/250108-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,1,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),Sitting MP,Shri B.L. Verma (2020-26),"Construction of interlocking tiles from Dharampal Prajapati house to Puran Rajput house in Majra Bagula Nagal, Jyoparwala",24-Nov-2025,1,545,Vendor Identification,LN/MP195/2025-2026/71,1317000.0,15806,Sitting Rajya Sabha,250108,"Nov 26, 2020 12:00:00 AM","Nov 25, 2026 11:59:59 PM",07-Jan-2026,,,
Normal/Others,"WS/MP18439/2025-2026/250128-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",Tamil Nadu,1,TENKASI(DISTRICT COLLECTOR TENKASI_IDA),Sitting MP,Dr. M. Dhanapal (2025-31),"Construction of Flood Protection wall in weir in Athalaikulam Tank, Thirumalapuram village, 
",24-Nov-2025,1,545,Physical Inspection,LN/MP18439/2025-2026/8,2492894.0,15807,Sitting Rajya Sabha,250128,"Jul 25, 2025 12:00:00 AM","Jul 24, 2031 11:59:59 PM",20-Feb-2026,True,2037325,
Normal/Others,WS/MP18291/2025-2026/250139-Construction of public libraries and reading rooms,Gujarat,1,AMRELI(DISTRICT COLLECTOR AMRELI_IDA),Sitting MP,Shri Govindbhai Laljibhai Dholakia (2024-30),"Construction of Library with Solar, Furniture and Construction According the Design in Amrapara Village",24-Nov-2025,1,545,Sanction,LN/MP18291/2025-2026/122,3500000.0,15808,Sitting Rajya Sabha,250139,"Apr 3, 2024 12:00:00 AM","Apr 2, 2030 11:59:59 PM",31-Jan-2026,,,
Normal/Others,"WS/MP140/2025-2026/250196-Construction of roads, link roads, pathways or any other road with or without drainage system",Punjab,1,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA),Sitting MP,Shri Sant Balbir Singh (2022-28),To pave the way to the crematorium,24-Nov-2025,1,545,Work partially Completed,LN/MP140/2025-2026/206,500000.0,15809,Sitting Rajya Sabha,250196,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",27-Jan-2026,,,
Normal/Others,"WS/MP846/2025-2026/250264-Construction of roads, link roads, pathways or any other road with or without drainage system",Telangana,1,Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA),Sitting MP,Shri Damodar Rao Divakonda (2022-28),Construction of CC Road From R and B Road to Raithuvedika at Maithapur Village MP Raikal at Jagtial Dist.,25-Nov-2025,1,545,Work Completed,LN/MP846/2025-2026/307,500000.0,15810,Sitting Rajya Sabha,250264,"Jun 22, 2022 12:00:00 AM","Jun 21, 2028 11:59:59 PM",20-Feb-2026,,,
Normal/Others,"WS/MP846/2025-2026/250265-Construction of roads, link roads, pathways or any other road with or without drainage system",Telangana,1,Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA),Sitting MP,Shri Damodar Rao Divakonda (2022-28),Construction of CC Road From Durga Matha Temple to MD Basha field at Maithapur Village MP Raikal at Jagtial Dist,25-Nov-2025,1,545,Work Completed,LN/MP846/2025-2026/308,500000.0,15811,Sitting Rajya Sabha,250265,"Jun 22, 2022 12:00:00 AM","Jun 21, 2028 11:59:59 PM",20-Feb-2026,,,
Normal/Others,"WS/MP846/2025-2026/250268-Construction of roads, link roads, pathways or any other road with or without drainage system",Telangana,1,Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA),Sitting MP,Shri Damodar Rao Divakonda (2022-28),Construction of CC Road From MD Basha field to R and B Road at Maithapur Village MP Raikal at Jagtial Dist.,25-Nov-2025,1,545,Work partially Completed,LN/MP846/2025-2026/309,500000.0,15812,Sitting Rajya Sabha,250268,"Jun 22, 2022 12:00:00 AM","Jun 21, 2028 11:59:59 PM",20-Feb-2026,,,
Normal/Others,"WS/MP108/2025-2026/250269-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",Maharashtra,1,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Sitting MP,Dr. Anil Sukhdeorao Bonde (2022-28),Purchase of Moped (Four Wheeler) Car for disable people in  amravati ,24-Nov-2025,1,545,Work Completed,LN/MP108/2025-2026/137,857000.0,15813,Sitting Rajya Sabha,250269,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",26-Nov-2025,True,1822195,
Normal/Others,WS/MP108/2026-2027/250276-Development of public parks,Maharashtra,1,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Sitting MP,Dr. Anil Sukhdeorao Bonde (2022-28), Development of public park at Tiwsaghat ,24-Nov-2025,1,545,Work partially Completed,LN/MP108/2025-2026/138,1000000.0,15814,Sitting Rajya Sabha,250276,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",24-Aug-2026,,,
Normal/Others,"WS/MP108/2025-2026/250279- Providing sports equipment, except consumable items",Maharashtra,1,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Sitting MP,Dr. Anil Sukhdeorao Bonde (2022-28),Providing Sport equimpment for Children at Ramayan Nagar Nayi Vasti Badnera ,24-Nov-2025,1,545,Sanction,LN/MP108/2025-2026/140,300000.0,15815,Sitting Rajya Sabha,250279,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",06-Feb-2026,,,
Normal/Others,WS/MP18316/2025-2026/250280-Construction of common work sheds/ common covered sitting area,Madhya Pradesh,1,Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA),Sitting MP,Smt. Maya Naroliya (2024-30),Gram Kashikhairi mein Brajendra patel ke makan ke pass CC chabutara nirma,06-Dec-2025,1,545,Vendor Identification,LN/MP18316/2025-2026/47,200000.0,15816,Sitting Rajya Sabha,250280,"Apr 3, 2024 12:00:00 AM","Apr 2, 2030 11:59:59 PM",19-Jan-2026,,,
Normal/Others,"WS/MP18316/2025-2026/250281-Construction of roads, link roads, pathways or any other road with or without drainage system",Madhya Pradesh,1,Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA),Sitting MP,Smt. Maya Naroliya (2024-30),Gram kashikhairi mein nilesh patel ke makan ke pass CC road nirman,06-Dec-2025,1,545,Vendor Identification,LN/MP18316/2025-2026/47,300000.0,15817,Sitting Rajya Sabha,250281,"Apr 3, 2024 12:00:00 AM","Apr 2, 2030 11:59:59 PM",19-Jan-2026,,,
Normal/Others,WS/MP18316/2025-2026/250282-Construction of common work sheds/ common covered sitting area,Madhya Pradesh,1,Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA),Sitting MP,Smt. Maya Naroliya (2024-30),Gram Panchayat Imaliya Nourangpur mein chabutara nirman,06-Dec-2025,1,545,Vendor Identification,LN/MP18316/2025-2026/47,200000.0,15818,Sitting Rajya Sabha,250282,"Apr 3, 2024 12:00:00 AM","Apr 2, 2030 11:59:59 PM",19-Jan-2026,,,
Normal/Others,"WS/MP18316/2025-2026/250283-Construction of roads, link roads, pathways or any other road with or without drainage system",Madhya Pradesh,1,Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA),Sitting MP,Smt. Maya Naroliya (2024-30),Gram Panchayat Lolri antargat naali nirman,06-Dec-2025,1,545,Vendor Identification,LN/MP18316/2025-2026/47,800000.0,15819,Sitting Rajya Sabha,250283,"Apr 3, 2024 12:00:00 AM","Apr 2, 2030 11:59:59 PM",17-Mar-2026,,,
Normal/Others,WS/MP18316/2025-2026/250284-Construction of common work sheds/ common covered sitting area,Madhya Pradesh,1,Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA),Sitting MP,Smt. Maya Naroliya (2024-30),Gram Kashikhairi mein shaskiya madhyamik shala parisar mein teenshed nirman,06-Dec-2025,1,545,Vendor Identification,LN/MP18316/2025-2026/47,500000.0,15820,Sitting Rajya Sabha,250284,"Apr 3, 2024 12:00:00 AM","Apr 2, 2030 11:59:59 PM",19-Jan-2026,,,
Normal/Others,WS/MP18316/2025-2026/250285-Construction of culverts and bridges,Madhya Pradesh,1,Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA),Sitting MP,Smt. Maya Naroliya (2024-30),Gram Panchayat Singhpur Chhota mein singla naala par puliya nirman,06-Dec-2025,1,545,Vendor Identification,LN/MP18316/2025-2026/47,1000000.0,15821,Sitting Rajya Sabha,250285,"Apr 3, 2024 12:00:00 AM","Apr 2, 2030 11:59:59 PM",29-Jan-2026,,,
Trust and Society,WS/MP107/2025-2026/250288-Construction of rooms and halls in school and colleges,Madhya Pradesh,1,SHAHDOL(District Collector Shahdol_IDA),Sitting MP,Smt. Sumitra Balmik (2022-28),Construction work of additional room and hall Saraswati High.Secondary School Shahdol,24-Nov-2025,1,545,Vendor Identification,LN/MP107/2025-2026/146,2500000.0,15822,Sitting Rajya Sabha,250288,"Jun 30, 2022 12:00:00 AM","Jun 30, 2028 11:59:59 PM",13-Jan-2026,,,
Normal/Others,WS/MP225/2025-2026/250304-Construction of shelters for animals,Chhattisgarh,1,Balodabazar-Bhatapara(Collector Baloda Bazar_IDA),Sitting MP,Smt. Ranjeet Ranjan (2022-28),"Construction of a Gaushala and its boundary wall near the Nursery located at Deradih village, Tundra Sub-district, Baloda Bazar, Chhattisgarh.",28-Nov-2025,1,545,Work partially Completed,LN/MP225/2025-2026/80,1500000.0,15823,Sitting Rajya Sabha,250304,"Jun 30, 2022 12:00:00 AM","Jun 29, 2028 11:59:59 PM",11-Dec-2025,,,
Normal/Others,WS/MP225/2025-2026/250305-Development of playfields and sports grounds,Chhattisgarh,1,Balodabazar-Bhatapara(Collector Baloda Bazar_IDA),Sitting MP,Smt. Ranjeet Ranjan (2022-28),"Ground leveling of the playground at Government Pre-Secondary School, Manakoni village, Tundra Sub-district, Baloda Bazar, Chhattisgarh.",28-Nov-2025,1,545,Work partially Completed,LN/MP225/2025-2026/80,1000000.0,15824,Sitting Rajya Sabha,250305,"Jun 30, 2022 12:00:00 AM","Jun 29, 2028 11:59:59 PM",11-Dec-2025,,,
Normal/Others,"WS/MP225/2025-2026/250306-Construction of roads, link roads, pathways or any other road with or without drainage system",Chhattisgarh,1,Balodabazar-Bhatapara(Collector Baloda Bazar_IDA),Sitting MP,Smt. Ranjeet Ranjan (2022-28),CC Road construction from Rohits house to Mohans house in Kot village Tundra Sub district Baloda Bazar Chhattisgarh.,28-Nov-2025,1,545,Work partially Completed,LN/MP225/2025-2026/80,1000000.0,15825,Sitting Rajya Sabha,250306,"Jun 30, 2022 12:00:00 AM","Jun 29, 2028 11:59:59 PM",11-Dec-2025,,,
Normal/Others,WS/MP225/2025-2026/250308-Construction of culverts and bridges,Chhattisgarh,1,JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA),Sitting MP,Smt. Ranjeet Ranjan (2022-28),RCC Pulia Culvert Construction at Sarna Crusher Road Janpad Panchayat Bagicha Gram Panchayat Maini District Jashpur Chhattisgarh,28-Nov-2025,1,545,Work Completed,LN/MP225/2025-2026/81,1500000.0,15826,Sitting Rajya Sabha,250308,"Jun 30, 2022 12:00:00 AM","Jun 29, 2028 11:59:59 PM",24-Mar-2026,True,2178368,
