project_id,ml_anomaly_risk,ml_prediction,ml_decision_score
288307.0,2.9,NORMAL,0.1933
288309.0,9.1,NORMAL,0.1637
288310.0,7.6,NORMAL,0.1707
288316.0,2.1,NORMAL,0.1973
288319.0,1.1,NORMAL,0.2019
288320.0,1.6,NORMAL,0.1997
288324.0,1.1,NORMAL,0.2019
288325.0,0.1,NORMAL,0.2067
288327.0,1.5,NORMAL,0.2002
288331.0,2.9,NORMAL,0.1932
288336.0,6.8,NORMAL,0.1747
288340.0,0.8,NORMAL,0.2033
288341.0,0.8,NORMAL,0.2033
288342.0,0.8,NORMAL,0.2033
288343.0,0.8,NORMAL,0.2033
288344.0,0.2,NORMAL,0.2064
288345.0,0.2,NORMAL,0.2064
288346.0,1.1,NORMAL,0.2019
288348.0,0.1,NORMAL,0.2067
288349.0,1.1,NORMAL,0.2019
288351.0,1.1,NORMAL,0.2019
288359.0,5.1,NORMAL,0.1829
288362.0,0.1,NORMAL,0.2067
288365.0,0.1,NORMAL,0.2067
288366.0,0.3,NORMAL,0.2059
288367.0,0.3,NORMAL,0.2059
288368.0,0.3,NORMAL,0.2059
288370.0,0.8,NORMAL,0.2033
288371.0,0.8,NORMAL,0.2033
288372.0,0.9,NORMAL,0.203
288373.0,0.9,NORMAL,0.203
288374.0,0.9,NORMAL,0.203
288375.0,0.9,NORMAL,0.203
288376.0,0.9,NORMAL,0.203
288377.0,0.9,NORMAL,0.203
288378.0,0.9,NORMAL,0.203
288379.0,0.9,NORMAL,0.203
288380.0,0.9,NORMAL,0.203
288381.0,0.9,NORMAL,0.203
288382.0,0.9,NORMAL,0.203
288383.0,0.9,NORMAL,0.203
288384.0,0.9,NORMAL,0.203
288385.0,0.9,NORMAL,0.203
288386.0,0.9,NORMAL,0.203
288387.0,0.1,NORMAL,0.2067
288388.0,0.1,NORMAL,0.2067
288390.0,1.1,NORMAL,0.2019
288393.0,0.6,NORMAL,0.2044
288416.0,0.7,NORMAL,0.2037
288417.0,0.7,NORMAL,0.2037
288418.0,0.7,NORMAL,0.2037
288419.0,0.7,NORMAL,0.2037
288420.0,0.7,NORMAL,0.2037
288421.0,0.7,NORMAL,0.2037
288422.0,0.7,NORMAL,0.2037
288423.0,0.7,NORMAL,0.2037
288424.0,6.2,NORMAL,0.1776
288460.0,0.9,NORMAL,0.203
288461.0,0.9,NORMAL,0.203
288462.0,0.9,NORMAL,0.203
288463.0,0.9,NORMAL,0.203
288464.0,0.9,NORMAL,0.203
288465.0,0.9,NORMAL,0.203
288466.0,0.9,NORMAL,0.203
288467.0,0.9,NORMAL,0.203
288468.0,0.9,NORMAL,0.203
288469.0,0.9,NORMAL,0.203
288470.0,0.9,NORMAL,0.203
288471.0,0.9,NORMAL,0.203
288472.0,0.8,NORMAL,0.2033
288473.0,0.8,NORMAL,0.2033
288474.0,0.8,NORMAL,0.2033
288475.0,0.8,NORMAL,0.2033
288476.0,0.8,NORMAL,0.2033
288477.0,0.8,NORMAL,0.2033
288478.0,0.8,NORMAL,0.2033
288479.0,0.9,NORMAL,0.203
288480.0,0.8,NORMAL,0.2033
288523.0,0.9,NORMAL,0.203
288524.0,0.9,NORMAL,0.203
288525.0,0.9,NORMAL,0.203
288526.0,0.1,NORMAL,0.2067
288527.0,0.8,NORMAL,0.2033
288528.0,0.8,NORMAL,0.2033
288529.0,0.8,NORMAL,0.2033
288530.0,0.8,NORMAL,0.2033
288548.0,0.9,NORMAL,0.203
288589.0,2.5,NORMAL,0.1955
288590.0,0.1,NORMAL,0.2067
288591.0,1.1,NORMAL,0.2019
288592.0,0.1,NORMAL,0.2067
288593.0,0.1,NORMAL,0.2067
288594.0,0.1,NORMAL,0.2067
288595.0,0.1,NORMAL,0.2067
288658.0,5.6,NORMAL,0.1806
288665.0,1.8,NORMAL,0.1984
288671.0,7.6,NORMAL,0.1707
288703.0,46.5,ANOMALY,-0.0158
288707.0,1.1,NORMAL,0.2018
288710.0,1.1,NORMAL,0.2018
288715.0,0.0,NORMAL,0.2073
288716.0,0.0,NORMAL,0.2073
288717.0,0.1,NORMAL,0.207
288719.0,0.1,NORMAL,0.2067
288720.0,2.9,NORMAL,0.1932
288721.0,1.1,NORMAL,0.2018
288722.0,0.8,NORMAL,0.2034
288723.0,0.8,NORMAL,0.2034
288724.0,0.0,NORMAL,0.2071
288725.0,0.1,NORMAL,0.2067
288726.0,0.6,NORMAL,0.2043
288727.0,0.2,NORMAL,0.2064
288728.0,0.1,NORMAL,0.2067
288729.0,0.0,NORMAL,0.2073
288730.0,0.6,NORMAL,0.2043
288731.0,0.1,NORMAL,0.2067
288733.0,0.6,NORMAL,0.2043
288734.0,0.1,NORMAL,0.2067
288735.0,0.6,NORMAL,0.2043
288736.0,0.3,NORMAL,0.2059
288737.0,0.3,NORMAL,0.2059
288738.0,0.6,NORMAL,0.2043
288739.0,0.1,NORMAL,0.2067
288742.0,0.0,NORMAL,0.2073
288745.0,0.9,NORMAL,0.2029
288747.0,1.1,NORMAL,0.2018
288748.0,1.1,NORMAL,0.2018
288750.0,0.6,NORMAL,0.2043
288756.0,0.6,NORMAL,0.2043
288761.0,0.0,NORMAL,0.2071
288762.0,0.5,NORMAL,0.2047
288763.0,0.3,NORMAL,0.2059
288764.0,0.1,NORMAL,0.207
288765.0,0.3,NORMAL,0.2059
288766.0,2.9,NORMAL,0.1932
288767.0,0.0,NORMAL,0.2071
288792.0,0.1,NORMAL,0.2067
288794.0,0.2,NORMAL,0.2064
288795.0,0.3,NORMAL,0.2059
288796.0,0.3,NORMAL,0.2059
288798.0,1.1,NORMAL,0.2018
288799.0,1.1,NORMAL,0.2018
288800.0,1.1,NORMAL,0.2018
288812.0,0.2,NORMAL,0.2065
288813.0,0.3,NORMAL,0.2059
288814.0,0.2,NORMAL,0.2065
288815.0,0.3,NORMAL,0.2059
288817.0,0.3,NORMAL,0.2059
288819.0,4.1,NORMAL,0.1876
288820.0,0.3,NORMAL,0.2059
288844.0,0.1,NORMAL,0.2067
288848.0,0.0,NORMAL,0.2071
288849.0,0.3,NORMAL,0.2059
288850.0,0.9,NORMAL,0.203
288851.0,0.9,NORMAL,0.203
288852.0,0.3,NORMAL,0.2059
288861.0,1.1,NORMAL,0.2019
288862.0,1.1,NORMAL,0.2019
288865.0,0.2,NORMAL,0.2064
288869.0,0.0,NORMAL,0.2073
288871.0,0.1,NORMAL,0.2067
288873.0,1.0,NORMAL,0.2026
288874.0,1.0,NORMAL,0.2026
288875.0,1.0,NORMAL,0.2026
288876.0,1.3,NORMAL,0.2011
288877.0,1.0,NORMAL,0.2026
288878.0,1.0,NORMAL,0.2026
288892.0,0.1,NORMAL,0.2067
288906.0,18.6,NORMAL,0.1183
288911.0,0.9,NORMAL,0.2029
288912.0,0.9,NORMAL,0.2029
288913.0,0.9,NORMAL,0.2029
288914.0,0.0,NORMAL,0.2071
288921.0,1.0,NORMAL,0.2026
288942.0,2.9,NORMAL,0.1932
288945.0,0.1,NORMAL,0.2067
288946.0,2.5,NORMAL,0.1955
288999.0,1.1,NORMAL,0.2019
289084.0,1.3,NORMAL,0.2011
289085.0,0.9,NORMAL,0.2029
289086.0,0.9,NORMAL,0.2029
289087.0,0.9,NORMAL,0.2029
289088.0,0.0,NORMAL,0.2071
289091.0,1.1,NORMAL,0.2018
289097.0,1.1,NORMAL,0.2019
289126.0,6.4,NORMAL,0.1766
289127.0,6.4,NORMAL,0.1766
289144.0,1.5,NORMAL,0.2002
289146.0,3.2,NORMAL,0.1918
289147.0,2.6,NORMAL,0.195
289148.0,2.6,NORMAL,0.195
289152.0,2.9,NORMAL,0.1932
289157.0,4.6,NORMAL,0.1854
289158.0,4.2,NORMAL,0.1871
289159.0,17.1,NORMAL,0.1251
289162.0,0.8,NORMAL,0.2034
289167.0,12.8,NORMAL,0.1458
289168.0,2.9,NORMAL,0.1932
289173.0,2.9,NORMAL,0.1932
289214.0,0.1,NORMAL,0.2067
289215.0,1.1,NORMAL,0.2019
289216.0,1.1,NORMAL,0.2019
289237.0,66.2,ANOMALY,-0.1101
289239.0,0.1,NORMAL,0.2067
289241.0,0.1,NORMAL,0.2067
289242.0,5.6,NORMAL,0.1806
289247.0,0.1,NORMAL,0.2067
289248.0,71.6,ANOMALY,-0.1359
289250.0,0.5,NORMAL,0.2047
289251.0,0.3,NORMAL,0.2059
289252.0,0.1,NORMAL,0.2067
289253.0,0.3,NORMAL,0.2059
289255.0,0.5,NORMAL,0.205
289257.0,0.1,NORMAL,0.2067
289258.0,0.6,NORMAL,0.2044
289260.0,0.3,NORMAL,0.2059
289267.0,0.3,NORMAL,0.2059
289271.0,0.3,NORMAL,0.2059
289276.0,0.3,NORMAL,0.2059
289277.0,0.3,NORMAL,0.2059
289278.0,0.3,NORMAL,0.2059
289282.0,0.3,NORMAL,0.2059
289283.0,0.3,NORMAL,0.2059
289286.0,0.3,NORMAL,0.2059
289287.0,0.3,NORMAL,0.2059
289288.0,0.3,NORMAL,0.2059
289289.0,0.3,NORMAL,0.2059
289290.0,8.6,NORMAL,0.166
289367.0,27.4,NORMAL,0.0761
289375.0,3.6,NORMAL,0.1902
289448.0,0.1,NORMAL,0.207
289451.0,0.1,NORMAL,0.207
289452.0,0.1,NORMAL,0.207
289453.0,0.1,NORMAL,0.207
289454.0,0.1,NORMAL,0.207
289455.0,0.1,NORMAL,0.207
289471.0,0.1,NORMAL,0.207
289472.0,0.1,NORMAL,0.207
289473.0,0.0,NORMAL,0.2072
289474.0,0.1,NORMAL,0.207
289475.0,0.1,NORMAL,0.207
289476.0,0.1,NORMAL,0.207
289477.0,0.1,NORMAL,0.207
289478.0,0.1,NORMAL,0.207
289479.0,0.1,NORMAL,0.207
289480.0,0.1,NORMAL,0.207
289497.0,0.1,NORMAL,0.207
289498.0,0.1,NORMAL,0.207
289499.0,0.1,NORMAL,0.207
289500.0,0.1,NORMAL,0.207
289501.0,0.1,NORMAL,0.207
289504.0,6.5,NORMAL,0.1764
289506.0,0.5,NORMAL,0.2047
289507.0,0.1,NORMAL,0.207
289508.0,0.1,NORMAL,0.207
289509.0,0.1,NORMAL,0.207
289510.0,0.1,NORMAL,0.207
289523.0,0.1,NORMAL,0.207
289524.0,0.1,NORMAL,0.207
289525.0,0.1,NORMAL,0.207
289526.0,0.1,NORMAL,0.207
289527.0,0.1,NORMAL,0.207
289528.0,0.0,NORMAL,0.2072
289529.0,0.0,NORMAL,0.2072
289530.0,0.0,NORMAL,0.2072
289531.0,0.0,NORMAL,0.2072
289532.0,0.0,NORMAL,0.2072
289533.0,0.0,NORMAL,0.2072
289534.0,0.0,NORMAL,0.2072
289535.0,0.0,NORMAL,0.2072
289536.0,0.0,NORMAL,0.2072
289537.0,1.3,NORMAL,0.2009
289538.0,0.1,NORMAL,0.207
289539.0,0.1,NORMAL,0.207
289540.0,0.1,NORMAL,0.207
289541.0,0.1,NORMAL,0.207
289542.0,1.1,NORMAL,0.2019
289543.0,0.8,NORMAL,0.2034
289544.0,0.1,NORMAL,0.207
289545.0,0.1,NORMAL,0.207
289546.0,3.4,NORMAL,0.1908
289547.0,1.5,NORMAL,0.2002
289548.0,0.8,NORMAL,0.2034
289551.0,0.1,NORMAL,0.207
289552.0,0.1,NORMAL,0.207
289553.0,0.1,NORMAL,0.207
289554.0,0.1,NORMAL,0.207
289555.0,0.1,NORMAL,0.207
289569.0,0.8,NORMAL,0.2033
289570.0,0.1,NORMAL,0.2067
289571.0,0.2,NORMAL,0.2061
289572.0,4.0,NORMAL,0.1882
289573.0,5.4,NORMAL,0.1812
289574.0,0.6,NORMAL,0.2044
289587.0,0.1,NORMAL,0.207
289588.0,0.1,NORMAL,0.207
289638.0,1.1,NORMAL,0.2019
289639.0,1.1,NORMAL,0.2019
289640.0,1.1,NORMAL,0.2019
289641.0,2.8,NORMAL,0.1937
289643.0,2.8,NORMAL,0.1937
289646.0,2.8,NORMAL,0.1937
289648.0,1.1,NORMAL,0.2019
289649.0,1.1,NORMAL,0.2019
289650.0,2.8,NORMAL,0.1937
289657.0,2.8,NORMAL,0.1937
289661.0,1.5,NORMAL,0.2
289662.0,1.4,NORMAL,0.2004
289663.0,1.5,NORMAL,0.2
289664.0,1.4,NORMAL,0.2004
289665.0,1.5,NORMAL,0.2
289666.0,1.4,NORMAL,0.2004
289667.0,1.5,NORMAL,0.2
289669.0,0.1,NORMAL,0.207
289670.0,0.1,NORMAL,0.207
289671.0,0.1,NORMAL,0.207
289672.0,0.1,NORMAL,0.207
289673.0,0.1,NORMAL,0.207
289675.0,2.0,NORMAL,0.1979
289676.0,2.0,NORMAL,0.1979
289677.0,2.0,NORMAL,0.1979
289678.0,2.0,NORMAL,0.1979
289679.0,2.0,NORMAL,0.1979
289680.0,2.0,NORMAL,0.1979
289681.0,0.1,NORMAL,0.207
289682.0,0.1,NORMAL,0.207
289683.0,0.1,NORMAL,0.207
289684.0,0.1,NORMAL,0.207
289685.0,0.1,NORMAL,0.207
289693.0,12.5,NORMAL,0.1473
289697.0,7.3,NORMAL,0.1722
289705.0,3.6,NORMAL,0.19
289706.0,4.6,NORMAL,0.1855
289710.0,1.4,NORMAL,0.2004
289711.0,1.7,NORMAL,0.1991
289712.0,1.4,NORMAL,0.2004
289713.0,1.7,NORMAL,0.1991
289714.0,1.4,NORMAL,0.2004
289721.0,1.7,NORMAL,0.1991
289722.0,0.1,NORMAL,0.207
289723.0,0.1,NORMAL,0.207
289724.0,0.1,NORMAL,0.207
289725.0,0.1,NORMAL,0.207
289726.0,0.1,NORMAL,0.207
289727.0,0.1,NORMAL,0.207
289731.0,0.1,NORMAL,0.207
289732.0,0.1,NORMAL,0.207
289733.0,0.1,NORMAL,0.207
289734.0,0.1,NORMAL,0.207
289735.0,0.1,NORMAL,0.207
289736.0,0.1,NORMAL,0.207
289737.0,0.1,NORMAL,0.207
289740.0,0.1,NORMAL,0.207
289741.0,0.1,NORMAL,0.207
289742.0,0.1,NORMAL,0.207
289743.0,0.1,NORMAL,0.207
289752.0,0.1,NORMAL,0.207
289753.0,0.1,NORMAL,0.207
289754.0,0.1,NORMAL,0.207
289759.0,0.1,NORMAL,0.207
289760.0,0.1,NORMAL,0.207
289761.0,0.1,NORMAL,0.207
289762.0,0.1,NORMAL,0.207
289763.0,0.1,NORMAL,0.207
289771.0,0.1,NORMAL,0.207
289772.0,0.1,NORMAL,0.207
289773.0,0.1,NORMAL,0.207
289774.0,0.1,NORMAL,0.207
289778.0,7.6,NORMAL,0.1707
289780.0,4.3,NORMAL,0.1868
289781.0,5.7,NORMAL,0.1798
289784.0,11.7,NORMAL,0.1511
289843.0,0.0,NORMAL,0.2071
289844.0,0.1,NORMAL,0.2067
289846.0,1.1,NORMAL,0.2019
289924.0,1.1,NORMAL,0.2019
289925.0,1.8,NORMAL,0.1984
289926.0,0.3,NORMAL,0.2059
289927.0,2.1,NORMAL,0.1973
289928.0,0.9,NORMAL,0.2031
289929.0,1.1,NORMAL,0.2019
289930.0,1.1,NORMAL,0.2019
289931.0,5.6,NORMAL,0.1806
289952.0,7.6,NORMAL,0.1707
289965.0,3.4,NORMAL,0.1908
289966.0,5.7,NORMAL,0.1798
289970.0,0.4,NORMAL,0.2053
289971.0,0.4,NORMAL,0.2053
289972.0,0.4,NORMAL,0.2053
289973.0,0.4,NORMAL,0.2053
289974.0,0.4,NORMAL,0.2053
289987.0,0.4,NORMAL,0.2053
289988.0,0.4,NORMAL,0.2053
289989.0,0.4,NORMAL,0.2053
289990.0,0.4,NORMAL,0.2053
289993.0,0.4,NORMAL,0.2053
289994.0,0.4,NORMAL,0.2053
289995.0,0.4,NORMAL,0.2053
289996.0,0.4,NORMAL,0.2053
290002.0,0.4,NORMAL,0.2053
290003.0,0.4,NORMAL,0.2053
290007.0,5.6,NORMAL,0.1806
290015.0,2.4,NORMAL,0.1956
290232.0,25.4,NORMAL,0.0854
290244.0,0.5,NORMAL,0.205
290263.0,83.2,ANOMALY,-0.1916
290264.0,2.4,NORMAL,0.1956
290265.0,2.4,NORMAL,0.1956
290266.0,3.7,NORMAL,0.1894
290267.0,2.4,NORMAL,0.1956
290268.0,2.4,NORMAL,0.1956
290269.0,2.4,NORMAL,0.1956
290270.0,3.7,NORMAL,0.1894
290271.0,3.7,NORMAL,0.1894
290272.0,2.4,NORMAL,0.1956
290273.0,3.7,NORMAL,0.1894
290275.0,3.7,NORMAL,0.1894
290276.0,3.7,NORMAL,0.1894
290277.0,2.4,NORMAL,0.1956
290278.0,3.7,NORMAL,0.1894
290279.0,3.7,NORMAL,0.1894
290280.0,3.7,NORMAL,0.1894
290281.0,2.4,NORMAL,0.1956
290282.0,2.4,NORMAL,0.1956
290283.0,3.6,NORMAL,0.1901
290284.0,3.6,NORMAL,0.1901
290285.0,3.6,NORMAL,0.1901
290286.0,3.6,NORMAL,0.1901
290287.0,2.4,NORMAL,0.1956
290306.0,1.1,NORMAL,0.2019
290330.0,2.9,NORMAL,0.1932
290362.0,55.4,ANOMALY,-0.0581
290363.0,1.5,NORMAL,0.2003
290364.0,63.3,ANOMALY,-0.0963
290365.0,51.5,ANOMALY,-0.0398
290366.0,68.3,ANOMALY,-0.12
290367.0,77.5,ANOMALY,-0.1645
290368.0,60.4,ANOMALY,-0.0823
290371.0,68.8,ANOMALY,-0.1227
290372.0,64.4,ANOMALY,-0.1015
290373.0,29.5,NORMAL,0.0658
290374.0,72.1,ANOMALY,-0.1384
290392.0,0.1,NORMAL,0.2067
290393.0,0.1,NORMAL,0.2067
290394.0,0.1,NORMAL,0.2067
290396.0,0.1,NORMAL,0.2067
290423.0,2.5,NORMAL,0.1952
290424.0,2.9,NORMAL,0.1935
290425.0,2.6,NORMAL,0.195
290429.0,1.5,NORMAL,0.2002
290430.0,2.0,NORMAL,0.1977
290434.0,7.6,NORMAL,0.1707
290435.0,7.6,NORMAL,0.1707
290461.0,0.1,NORMAL,0.2067
290469.0,0.1,NORMAL,0.2067
290470.0,0.6,NORMAL,0.2044
290471.0,0.1,NORMAL,0.2067
290472.0,0.1,NORMAL,0.2067
290473.0,0.1,NORMAL,0.2067
290474.0,0.1,NORMAL,0.2067
290475.0,0.0,NORMAL,0.2071
290476.0,0.1,NORMAL,0.2067
290477.0,0.1,NORMAL,0.2067
290478.0,0.1,NORMAL,0.2067
290479.0,0.1,NORMAL,0.2067
290480.0,0.1,NORMAL,0.2067
290481.0,0.0,NORMAL,0.2073
290567.0,0.4,NORMAL,0.2053
290568.0,0.4,NORMAL,0.2053
290569.0,0.4,NORMAL,0.2053
290570.0,0.4,NORMAL,0.2053
290571.0,0.4,NORMAL,0.2053
290572.0,0.4,NORMAL,0.2053
290573.0,0.4,NORMAL,0.2053
290592.0,7.6,NORMAL,0.1707
290593.0,7.6,NORMAL,0.1707
290616.0,0.1,NORMAL,0.2067
290617.0,0.1,NORMAL,0.2067
290618.0,0.0,NORMAL,0.2071
290619.0,0.1,NORMAL,0.2067
290620.0,0.1,NORMAL,0.2067
290621.0,0.1,NORMAL,0.2067
290622.0,0.1,NORMAL,0.2067
290623.0,0.1,NORMAL,0.2067
290624.0,0.1,NORMAL,0.2067
290625.0,0.1,NORMAL,0.2067
290646.0,0.1,NORMAL,0.2067
290647.0,0.1,NORMAL,0.2067
290648.0,0.0,NORMAL,0.2073
290649.0,0.5,NORMAL,0.205
290650.0,0.5,NORMAL,0.205
290651.0,0.5,NORMAL,0.2047
290652.0,0.0,NORMAL,0.2071
290653.0,0.1,NORMAL,0.2066
290654.0,0.0,NORMAL,0.2073
290655.0,0.1,NORMAL,0.2067
290669.0,0.0,NORMAL,0.2073
290670.0,0.1,NORMAL,0.2067
290671.0,0.1,NORMAL,0.2067
290672.0,0.1,NORMAL,0.2067
290673.0,0.0,NORMAL,0.2073
290674.0,1.1,NORMAL,0.2021
290676.0,0.5,NORMAL,0.205
290677.0,0.5,NORMAL,0.205
290678.0,0.1,NORMAL,0.2067
290686.0,0.1,NORMAL,0.2066
290687.0,0.1,NORMAL,0.2067
290704.0,1.1,NORMAL,0.2019
290741.0,0.0,NORMAL,0.2073
290755.0,4.3,NORMAL,0.1868
290758.0,14.8,NORMAL,0.1363
290950.0,1.1,NORMAL,0.2019
290972.0,15.3,NORMAL,0.134
290973.0,2.1,NORMAL,0.1973
290974.0,5.8,NORMAL,0.1796
290975.0,3.3,NORMAL,0.1916
290976.0,1.1,NORMAL,0.2019
290977.0,0.0,NORMAL,0.2073
290981.0,10.3,NORMAL,0.1581
290986.0,2.6,NORMAL,0.195
290987.0,0.0,NORMAL,0.2073
290999.0,2.8,NORMAL,0.1937
291000.0,1.0,NORMAL,0.2023
291002.0,2.8,NORMAL,0.1937
291048.0,1.8,NORMAL,0.1988
291054.0,0.1,NORMAL,0.2067
291060.0,0.0,NORMAL,0.2071
291080.0,1.3,NORMAL,0.2009
291084.0,1.1,NORMAL,0.2019
291096.0,0.0,NORMAL,0.2073
291098.0,0.0,NORMAL,0.2073
291100.0,0.0,NORMAL,0.2073
291122.0,4.3,NORMAL,0.1868
291130.0,6.6,NORMAL,0.1759
291134.0,1.3,NORMAL,0.2011
291135.0,0.8,NORMAL,0.2035
291138.0,2.2,NORMAL,0.1968
291139.0,4.0,NORMAL,0.1882
291141.0,6.6,NORMAL,0.1759
291155.0,0.1,NORMAL,0.2067
291160.0,0.1,NORMAL,0.2067
291161.0,0.6,NORMAL,0.2044
291162.0,1.1,NORMAL,0.2019
291163.0,0.7,NORMAL,0.204
291164.0,0.6,NORMAL,0.2044
291165.0,0.7,NORMAL,0.204
291166.0,1.1,NORMAL,0.2019
291167.0,1.1,NORMAL,0.2019
291168.0,1.1,NORMAL,0.2019
291169.0,1.1,NORMAL,0.2019
291170.0,1.1,NORMAL,0.2019
291171.0,0.7,NORMAL,0.204
291172.0,0.6,NORMAL,0.2044
291173.0,0.6,NORMAL,0.2044
291174.0,0.6,NORMAL,0.2044
291175.0,0.3,NORMAL,0.2059
291176.0,1.1,NORMAL,0.2019
291178.0,1.1,NORMAL,0.2019
291180.0,7.6,NORMAL,0.1707
291194.0,0.9,NORMAL,0.2031
291203.0,0.7,NORMAL,0.2037
291204.0,0.7,NORMAL,0.2037
291205.0,0.7,NORMAL,0.2037
291206.0,0.7,NORMAL,0.2037
291207.0,0.7,NORMAL,0.2037
291211.0,1.1,NORMAL,0.2019
291213.0,1.1,NORMAL,0.2019
291218.0,1.1,NORMAL,0.2019
291219.0,22.7,NORMAL,0.0986
291224.0,1.1,NORMAL,0.2019
291230.0,7.6,NORMAL,0.1707
291232.0,1.1,NORMAL,0.2019
291234.0,1.1,NORMAL,0.2019
291235.0,1.1,NORMAL,0.2019
291237.0,1.1,NORMAL,0.2019
291241.0,1.1,NORMAL,0.2019
291260.0,0.8,NORMAL,0.2033
291261.0,4.6,NORMAL,0.1853
291346.0,4.3,NORMAL,0.1868
291424.0,1.1,NORMAL,0.2019
291449.0,0.0,NORMAL,0.2071
291464.0,0.0,NORMAL,0.2071
291465.0,0.0,NORMAL,0.2071
291466.0,1.1,NORMAL,0.2019
291467.0,1.1,NORMAL,0.2019
291468.0,0.0,NORMAL,0.2071
291469.0,0.0,NORMAL,0.2071
291470.0,1.1,NORMAL,0.2019
291471.0,1.8,NORMAL,0.1989
291478.0,0.3,NORMAL,0.2059
291480.0,0.1,NORMAL,0.2067
291481.0,8.2,NORMAL,0.1681
291483.0,22.6,NORMAL,0.099
291484.0,27.6,NORMAL,0.0752
291489.0,0.0,NORMAL,0.2071
291490.0,3.3,NORMAL,0.1916
291492.0,8.6,NORMAL,0.166
291496.0,17.1,NORMAL,0.1251
291503.0,2.8,NORMAL,0.1937
291504.0,1.2,NORMAL,0.2015
291505.0,2.8,NORMAL,0.1938
291506.0,3.2,NORMAL,0.192
291507.0,2.9,NORMAL,0.1936
291508.0,0.1,NORMAL,0.2067
291509.0,2.8,NORMAL,0.1938
291538.0,0.9,NORMAL,0.203
291543.0,0.8,NORMAL,0.2033
291604.0,17.1,NORMAL,0.1251
291616.0,0.0,NORMAL,0.2073
291619.0,1.1,NORMAL,0.2019
291622.0,0.5,NORMAL,0.205
291641.0,0.0,NORMAL,0.2073
291643.0,0.0,NORMAL,0.2073
291649.0,1.1,NORMAL,0.2019
291652.0,0.0,NORMAL,0.2073
291656.0,0.0,NORMAL,0.2073
291657.0,0.1,NORMAL,0.2067
291658.0,1.1,NORMAL,0.2019
291664.0,12.8,NORMAL,0.1458
291665.0,0.1,NORMAL,0.2067
291666.0,0.5,NORMAL,0.2047
291679.0,0.7,NORMAL,0.2041
291762.0,26.0,NORMAL,0.0826
291780.0,1.1,NORMAL,0.2018
291781.0,1.1,NORMAL,0.2018
291829.0,0.6,NORMAL,0.2044
291831.0,1.7,NORMAL,0.1993
291834.0,1.1,NORMAL,0.2019
291856.0,1.3,NORMAL,0.2011
291869.0,0.3,NORMAL,0.2059
291905.0,0.7,NORMAL,0.2037
291906.0,0.7,NORMAL,0.2037
291907.0,0.7,NORMAL,0.2037
291908.0,0.7,NORMAL,0.2037
291909.0,0.7,NORMAL,0.2037
291910.0,0.7,NORMAL,0.2037
291911.0,0.7,NORMAL,0.2037
291912.0,0.7,NORMAL,0.2037
291913.0,0.7,NORMAL,0.2037
291914.0,0.7,NORMAL,0.2037
291915.0,0.7,NORMAL,0.2037
291916.0,0.7,NORMAL,0.2037
291975.0,1.1,NORMAL,0.2019
291976.0,5.7,NORMAL,0.1798
291977.0,0.5,NORMAL,0.2047
291979.0,6.6,NORMAL,0.1758
291980.0,0.3,NORMAL,0.2059
291982.0,0.1,NORMAL,0.207
291983.0,0.1,NORMAL,0.207
291984.0,1.5,NORMAL,0.2002
292008.0,1.1,NORMAL,0.2019
292027.0,1.1,NORMAL,0.2019
292109.0,29.9,NORMAL,0.0641
292110.0,0.6,NORMAL,0.2044
292129.0,2.9,NORMAL,0.1932
292130.0,1.2,NORMAL,0.2014
292131.0,1.2,NORMAL,0.2014
292132.0,0.1,NORMAL,0.2067
292133.0,2.0,NORMAL,0.1979
292134.0,2.0,NORMAL,0.1979
292161.0,1.1,NORMAL,0.2019
292162.0,0.1,NORMAL,0.2067
292205.0,1.1,NORMAL,0.2019
292206.0,1.1,NORMAL,0.2019
292207.0,0.8,NORMAL,0.2034
292208.0,0.1,NORMAL,0.2067
292209.0,2.9,NORMAL,0.1932
292210.0,0.1,NORMAL,0.207
292211.0,1.1,NORMAL,0.2019
292212.0,0.0,NORMAL,0.2073
292213.0,0.6,NORMAL,0.2044
292214.0,0.1,NORMAL,0.2067
292215.0,0.1,NORMAL,0.2067
292216.0,0.1,NORMAL,0.207
292217.0,0.1,NORMAL,0.2067
292218.0,0.1,NORMAL,0.2067
292219.0,0.1,NORMAL,0.2067
292220.0,0.1,NORMAL,0.2067
292221.0,0.1,NORMAL,0.207
292267.0,2.1,NORMAL,0.1972
292268.0,2.1,NORMAL,0.1972
292269.0,2.1,NORMAL,0.1972
292270.0,2.1,NORMAL,0.1972
292271.0,2.1,NORMAL,0.1972
292373.0,4.0,NORMAL,0.1882
292375.0,0.6,NORMAL,0.2044
292377.0,4.0,NORMAL,0.1882
292378.0,2.9,NORMAL,0.1932
292392.0,0.1,NORMAL,0.207
292394.0,0.0,NORMAL,0.2071
292396.0,1.1,NORMAL,0.2019
292399.0,1.1,NORMAL,0.2019
292401.0,2.9,NORMAL,0.1932
292403.0,2.9,NORMAL,0.1932
292405.0,0.0,NORMAL,0.2073
292410.0,5.6,NORMAL,0.1806
292412.0,0.1,NORMAL,0.2067
292413.0,1.1,NORMAL,0.2019
292417.0,0.7,NORMAL,0.2042
292418.0,0.7,NORMAL,0.2042
292419.0,0.7,NORMAL,0.2042
292420.0,0.7,NORMAL,0.2042
292421.0,0.7,NORMAL,0.2042
292422.0,0.7,NORMAL,0.2042
