project_id,rule_risk,ml_anomaly_risk,duplicate_risk,agency_risk,risk_score,risk_category,data_quality_score,evidence_count,confidence,top_reasons
286095.0,0.0,17.1,0.0,0.7,5.3,LOW,55.0,2,MODERATE,No significant risk indicators detected
286096.0,0.0,17.1,0.0,0.7,5.3,LOW,55.0,2,MODERATE,No significant risk indicators detected
286097.0,0.0,13.9,0.0,0.7,4.3,LOW,55.0,2,MODERATE,No significant risk indicators detected
286098.0,0.0,1.1,0.0,0.7,0.5,LOW,55.0,2,MODERATE,No significant risk indicators detected
286110.0,0.0,35.8,0.0,0.0,10.7,LOW,85.0,1,HIGH,No significant risk indicators detected
286128.0,0.0,2.7,0.0,0.2,0.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
286129.0,0.0,2.6,0.0,0.2,0.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
286131.0,0.0,4.4,0.0,0.7,1.5,LOW,70.0,2,MODERATE,No significant risk indicators detected
286132.0,0.0,46.4,0.0,0.0,13.9,LOW,85.0,1,HIGH,No significant risk indicators detected
286135.0,0.0,2.3,0.0,0.2,0.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
286136.0,0.0,2.3,0.0,0.2,0.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
286137.0,0.0,2.3,0.0,0.2,0.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
286138.0,0.0,1.8,0.0,0.9,0.7,LOW,55.0,2,MODERATE,No significant risk indicators detected
286139.0,0.0,1.1,0.0,15.3,3.4,LOW,55.0,2,MODERATE,No significant risk indicators detected
286140.0,0.0,53.9,0.0,0.0,16.2,LOW,85.0,1,HIGH,Project shows moderate statistical deviation from peer projects
286141.0,0.0,37.6,0.0,0.0,11.3,LOW,85.0,1,HIGH,No significant risk indicators detected
286142.0,0.0,36.0,0.0,0.0,10.8,LOW,85.0,1,HIGH,No significant risk indicators detected
286143.0,0.0,36.7,0.0,0.0,11.0,LOW,85.0,1,HIGH,No significant risk indicators detected
286144.0,0.0,39.8,0.0,0.0,11.9,LOW,85.0,1,HIGH,No significant risk indicators detected
286145.0,0.0,52.9,0.0,0.0,15.9,LOW,85.0,1,HIGH,Project shows moderate statistical deviation from peer projects
286146.0,0.0,49.7,0.0,0.0,14.9,LOW,85.0,1,HIGH,No significant risk indicators detected
286147.0,0.0,48.6,0.0,0.0,14.6,LOW,85.0,1,HIGH,No significant risk indicators detected
286148.0,0.0,44.3,0.0,0.0,13.3,LOW,85.0,1,HIGH,No significant risk indicators detected
286149.0,0.0,16.5,0.0,0.0,5.0,LOW,85.0,1,HIGH,No significant risk indicators detected
286150.0,0.0,34.7,0.0,0.0,10.4,LOW,85.0,1,HIGH,No significant risk indicators detected
286151.0,0.0,11.7,0.0,0.0,3.5,LOW,85.0,1,HIGH,No significant risk indicators detected
286152.0,0.0,67.7,0.0,0.0,20.3,LOW,85.0,1,HIGH,Project shows moderate statistical deviation from peer projects
286182.0,0.0,1.1,0.0,2.8,0.9,LOW,55.0,2,MODERATE,No significant risk indicators detected
286185.0,0.0,0.1,0.0,10.7,2.2,LOW,55.0,2,MODERATE,No significant risk indicators detected
286186.0,0.0,5.5,0.0,0.2,1.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
286199.0,0.0,0.5,0.0,2.8,0.7,LOW,55.0,2,MODERATE,No significant risk indicators detected
286201.0,0.0,0.6,0.0,2.8,0.7,LOW,55.0,2,MODERATE,No significant risk indicators detected
286204.0,0.0,2.8,0.0,2.7,1.4,LOW,70.0,2,MODERATE,No significant risk indicators detected
286206.0,0.0,1.6,0.0,1.8,0.8,LOW,55.0,2,MODERATE,No significant risk indicators detected
286222.0,0.0,42.0,0.0,0.0,12.6,LOW,85.0,1,HIGH,No significant risk indicators detected
286246.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
286247.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
286248.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
286249.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
286250.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
286251.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
286252.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
286253.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
286254.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
286255.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
286256.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
286257.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
286258.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
286259.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
286260.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
286261.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
286358.0,0.0,1.5,0.0,11.8,2.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
286359.0,0.0,1.5,0.0,11.8,2.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
286360.0,0.0,1.5,0.0,11.8,2.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
286361.0,0.0,1.6,0.0,11.8,2.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
286362.0,0.0,2.0,0.0,11.8,3.0,LOW,70.0,2,MODERATE,No significant risk indicators detected
286367.0,0.0,2.9,89.9,1.7,19.2,LOW,55.0,3,MODERATE,Highly similar work description detected in same constituency
286382.0,0.0,0.1,0.0,2.8,0.6,LOW,55.0,2,MODERATE,No significant risk indicators detected
286383.0,0.0,0.1,0.0,2.8,0.6,LOW,55.0,2,MODERATE,No significant risk indicators detected
286384.0,0.0,0.1,0.0,2.8,0.6,LOW,55.0,2,MODERATE,No significant risk indicators detected
286388.0,0.0,0.1,0.0,2.8,0.6,LOW,55.0,2,MODERATE,No significant risk indicators detected
286389.0,0.0,0.1,0.0,2.8,0.6,LOW,55.0,2,MODERATE,No significant risk indicators detected
286405.0,0.0,0.1,0.0,3.0,0.6,LOW,55.0,2,MODERATE,No significant risk indicators detected
286406.0,0.0,0.1,0.0,3.0,0.6,LOW,55.0,2,MODERATE,No significant risk indicators detected
286407.0,0.0,0.1,0.0,3.0,0.6,LOW,55.0,2,MODERATE,No significant risk indicators detected
286408.0,0.0,0.1,0.0,3.0,0.6,LOW,55.0,2,MODERATE,No significant risk indicators detected
286464.0,0.0,12.8,0.0,0.0,3.8,LOW,55.0,1,MODERATE,No significant risk indicators detected
286468.0,0.0,10.4,0.0,0.0,3.1,LOW,55.0,1,MODERATE,No significant risk indicators detected
286492.0,0.0,10.4,0.0,0.0,3.1,LOW,55.0,1,MODERATE,No significant risk indicators detected
286502.0,0.0,5.6,0.0,0.8,1.8,LOW,55.0,2,MODERATE,No significant risk indicators detected
286504.0,0.0,12.8,0.0,0.0,3.8,LOW,55.0,1,MODERATE,No significant risk indicators detected
286511.0,0.0,7.6,0.0,0.0,2.3,LOW,55.0,1,MODERATE,No significant risk indicators detected
286513.0,0.0,7.6,0.0,0.0,2.3,LOW,55.0,1,MODERATE,No significant risk indicators detected
286515.0,0.0,0.2,0.0,0.8,0.2,LOW,55.0,2,MODERATE,No significant risk indicators detected
286518.0,0.0,10.4,0.0,0.0,3.1,LOW,55.0,1,MODERATE,No significant risk indicators detected
286523.0,0.0,12.8,0.0,0.0,3.8,LOW,55.0,1,MODERATE,No significant risk indicators detected
286526.0,0.0,1.1,0.0,0.0,0.3,LOW,55.0,1,MODERATE,No significant risk indicators detected
286527.0,0.0,6.6,0.0,0.6,2.1,LOW,70.0,2,MODERATE,No significant risk indicators detected
286530.0,0.0,7.6,0.0,0.0,2.3,LOW,55.0,1,MODERATE,No significant risk indicators detected
286535.0,0.0,8.4,0.0,4.2,3.4,LOW,70.0,2,MODERATE,No significant risk indicators detected
286536.0,0.0,12.8,0.0,0.0,3.8,LOW,55.0,1,MODERATE,No significant risk indicators detected
286537.0,0.0,2.6,0.0,4.2,1.6,LOW,70.0,2,MODERATE,No significant risk indicators detected
286548.0,0.0,1.1,0.0,0.0,0.3,LOW,55.0,1,MODERATE,No significant risk indicators detected
286552.0,0.0,1.1,0.0,3.9,1.1,LOW,55.0,2,MODERATE,No significant risk indicators detected
286561.0,0.0,7.6,0.0,3.6,3.0,LOW,55.0,2,MODERATE,No significant risk indicators detected
286564.0,0.0,2.9,0.0,3.9,1.6,LOW,55.0,2,MODERATE,No significant risk indicators detected
286565.0,0.0,4.4,0.0,0.7,1.5,LOW,70.0,2,MODERATE,No significant risk indicators detected
286567.0,0.0,0.1,0.0,1.6,0.4,LOW,55.0,2,MODERATE,No significant risk indicators detected
286568.0,0.0,0.1,0.0,1.6,0.4,LOW,55.0,2,MODERATE,No significant risk indicators detected
286569.0,0.0,0.1,0.0,1.6,0.4,LOW,55.0,2,MODERATE,No significant risk indicators detected
286570.0,0.0,0.1,0.0,1.6,0.4,LOW,55.0,2,MODERATE,No significant risk indicators detected
286571.0,0.0,0.1,0.0,1.6,0.4,LOW,55.0,2,MODERATE,No significant risk indicators detected
286572.0,0.0,0.1,0.0,1.6,0.4,LOW,55.0,2,MODERATE,No significant risk indicators detected
286573.0,0.0,0.1,0.0,1.6,0.4,LOW,55.0,2,MODERATE,No significant risk indicators detected
286600.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
286601.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
286605.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
286606.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
286607.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
286608.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
286609.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
286610.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
286626.0,0.0,34.3,0.0,1.0,10.5,LOW,85.0,2,HIGH,No significant risk indicators detected
286629.0,0.0,0.5,0.0,1.0,0.4,LOW,55.0,2,MODERATE,No significant risk indicators detected
286634.0,0.0,0.6,0.0,3.9,1.0,LOW,55.0,2,MODERATE,No significant risk indicators detected
286637.0,0.0,0.1,0.0,2.1,0.5,LOW,55.0,2,MODERATE,No significant risk indicators detected
286672.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
286678.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
286687.0,0.0,0.2,0.0,2.6,0.6,LOW,55.0,2,MODERATE,No significant risk indicators detected
286689.0,0.0,5.7,0.0,0.0,1.7,LOW,55.0,1,MODERATE,No significant risk indicators detected
286690.0,0.0,2.9,0.0,2.6,1.4,LOW,55.0,2,MODERATE,No significant risk indicators detected
286691.0,0.0,2.6,0.0,2.7,1.3,LOW,70.0,2,MODERATE,No significant risk indicators detected
286692.0,0.0,2.6,0.0,2.7,1.3,LOW,70.0,2,MODERATE,No significant risk indicators detected
286693.0,0.0,1.3,0.0,2.7,0.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
286694.0,0.0,1.3,0.0,2.7,0.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
286695.0,0.0,1.9,0.0,2.7,1.1,LOW,70.0,2,MODERATE,No significant risk indicators detected
286696.0,0.0,2.6,0.0,2.7,1.3,LOW,70.0,2,MODERATE,No significant risk indicators detected
286697.0,0.0,1.1,0.0,2.6,0.8,LOW,55.0,2,MODERATE,No significant risk indicators detected
286698.0,0.0,1.1,0.0,2.6,0.8,LOW,55.0,2,MODERATE,No significant risk indicators detected
286715.0,0.0,0.0,0.0,2.6,0.5,LOW,55.0,1,MODERATE,No significant risk indicators detected
286718.0,0.0,0.8,0.0,2.6,0.8,LOW,55.0,2,MODERATE,No significant risk indicators detected
286720.0,0.0,0.8,0.0,2.6,0.8,LOW,55.0,2,MODERATE,No significant risk indicators detected
286761.0,0.0,0.0,0.0,2.6,0.5,LOW,55.0,1,MODERATE,No significant risk indicators detected
286765.0,0.0,1.1,0.0,2.6,0.8,LOW,55.0,2,MODERATE,No significant risk indicators detected
286766.0,0.0,5.6,0.0,2.6,2.2,LOW,55.0,2,MODERATE,No significant risk indicators detected
286795.0,0.0,5.7,0.0,2.6,2.2,LOW,55.0,2,MODERATE,No significant risk indicators detected
286797.0,0.0,0.1,0.0,2.6,0.6,LOW,55.0,2,MODERATE,No significant risk indicators detected
286806.0,0.0,33.5,0.0,0.0,10.0,LOW,85.0,1,HIGH,No significant risk indicators detected
286809.0,0.0,87.5,0.0,0.3,26.3,LOW,85.0,2,HIGH,Project is statistically anomalous compared with similar projects (Isolation Forest)
286810.0,0.0,87.5,0.0,0.3,26.3,LOW,85.0,2,HIGH,Project is statistically anomalous compared with similar projects (Isolation Forest)
286811.0,0.0,87.5,0.0,0.3,26.3,LOW,85.0,2,HIGH,Project is statistically anomalous compared with similar projects (Isolation Forest)
286812.0,0.0,87.5,0.0,0.3,26.3,LOW,85.0,2,HIGH,Project is statistically anomalous compared with similar projects (Isolation Forest)
286813.0,0.0,87.5,0.0,0.3,26.3,LOW,85.0,2,HIGH,Project is statistically anomalous compared with similar projects (Isolation Forest)
286814.0,0.0,87.5,0.0,0.3,26.3,LOW,85.0,2,HIGH,Project is statistically anomalous compared with similar projects (Isolation Forest)
286815.0,0.0,87.5,0.0,0.3,26.3,LOW,85.0,2,HIGH,Project is statistically anomalous compared with similar projects (Isolation Forest)
286816.0,0.0,87.5,0.0,0.3,26.3,LOW,85.0,2,HIGH,Project is statistically anomalous compared with similar projects (Isolation Forest)
286817.0,0.0,84.1,0.0,0.3,25.3,LOW,85.0,2,HIGH,Project is statistically anomalous compared with similar projects (Isolation Forest)
286847.0,0.0,0.1,0.0,0.7,0.2,LOW,55.0,2,MODERATE,No significant risk indicators detected
286848.0,0.0,0.1,0.0,0.7,0.2,LOW,55.0,2,MODERATE,No significant risk indicators detected
286849.0,0.0,0.1,0.0,0.7,0.2,LOW,55.0,2,MODERATE,No significant risk indicators detected
286850.0,0.0,0.1,0.0,0.7,0.2,LOW,55.0,2,MODERATE,No significant risk indicators detected
286852.0,0.0,0.9,0.0,2.9,0.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
286885.0,0.0,0.6,0.0,0.0,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
286940.0,0.0,17.1,0.0,0.7,5.3,LOW,55.0,2,MODERATE,No significant risk indicators detected
286941.0,0.0,5.6,0.0,0.7,1.8,LOW,55.0,2,MODERATE,No significant risk indicators detected
286946.0,0.0,0.0,0.0,1.0,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
286962.0,0.0,1.2,0.0,1.3,0.6,LOW,70.0,2,MODERATE,No significant risk indicators detected
286963.0,0.0,1.2,0.0,1.3,0.6,LOW,70.0,2,MODERATE,No significant risk indicators detected
286964.0,0.0,1.2,0.0,1.3,0.6,LOW,70.0,2,MODERATE,No significant risk indicators detected
286965.0,0.0,1.2,0.0,1.3,0.6,LOW,70.0,2,MODERATE,No significant risk indicators detected
286966.0,0.0,1.2,0.0,1.3,0.6,LOW,70.0,2,MODERATE,No significant risk indicators detected
286967.0,0.0,1.2,0.0,1.3,0.6,LOW,70.0,2,MODERATE,No significant risk indicators detected
286999.0,0.0,1.1,0.0,2.3,0.8,LOW,55.0,2,MODERATE,No significant risk indicators detected
287000.0,0.0,1.1,0.0,2.6,0.8,LOW,55.0,2,MODERATE,No significant risk indicators detected
287001.0,0.0,1.1,0.0,2.6,0.8,LOW,55.0,2,MODERATE,No significant risk indicators detected
287003.0,0.0,43.6,0.0,5.7,14.2,LOW,85.0,2,HIGH,No significant risk indicators detected
287006.0,0.0,3.9,0.0,2.8,1.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
287009.0,0.0,1.1,0.0,2.6,0.8,LOW,55.0,2,MODERATE,No significant risk indicators detected
287011.0,0.0,2.9,0.0,2.6,1.4,LOW,55.0,2,MODERATE,No significant risk indicators detected
287017.0,0.0,1.6,0.0,2.6,1.0,LOW,55.0,2,MODERATE,No significant risk indicators detected
287047.0,0.0,0.1,0.0,0.9,0.2,LOW,55.0,2,MODERATE,No significant risk indicators detected
287048.0,0.0,0.1,0.0,0.9,0.2,LOW,55.0,2,MODERATE,No significant risk indicators detected
287049.0,0.0,2.6,0.0,4.2,1.6,LOW,70.0,2,MODERATE,No significant risk indicators detected
287050.0,0.0,1.6,0.0,4.2,1.3,LOW,70.0,2,MODERATE,No significant risk indicators detected
287051.0,0.0,1.6,0.0,4.2,1.3,LOW,70.0,2,MODERATE,No significant risk indicators detected
287052.0,0.0,2.3,0.0,4.2,1.5,LOW,70.0,2,MODERATE,No significant risk indicators detected
287053.0,0.0,2.3,0.0,4.2,1.5,LOW,70.0,2,MODERATE,No significant risk indicators detected
287054.0,0.0,1.8,0.0,4.2,1.4,LOW,55.0,2,MODERATE,No significant risk indicators detected
287057.0,0.0,2.3,0.0,4.2,1.5,LOW,70.0,2,MODERATE,No significant risk indicators detected
287059.0,0.0,2.3,0.0,4.2,1.5,LOW,70.0,2,MODERATE,No significant risk indicators detected
287065.0,0.0,12.5,0.0,1.2,4.0,LOW,85.0,2,HIGH,No significant risk indicators detected
287070.0,0.0,3.0,0.0,1.2,1.1,LOW,70.0,2,MODERATE,No significant risk indicators detected
287073.0,0.0,1.5,0.0,1.0,0.6,LOW,70.0,2,MODERATE,No significant risk indicators detected
287091.0,0.0,0.9,0.0,2.9,0.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
287093.0,0.0,1.8,0.0,3.3,1.2,LOW,70.0,2,MODERATE,No significant risk indicators detected
287096.0,0.0,2.4,0.0,4.2,1.6,LOW,70.0,2,MODERATE,No significant risk indicators detected
287098.0,0.0,2.2,0.0,4.2,1.5,LOW,70.0,2,MODERATE,No significant risk indicators detected
287100.0,0.0,2.3,0.0,4.2,1.5,LOW,70.0,2,MODERATE,No significant risk indicators detected
287101.0,0.0,2.3,0.0,4.2,1.5,LOW,70.0,2,MODERATE,No significant risk indicators detected
287102.0,0.0,4.5,0.0,4.2,2.2,LOW,70.0,2,MODERATE,No significant risk indicators detected
287109.0,0.0,1.7,0.0,7.5,2.0,LOW,70.0,2,MODERATE,No significant risk indicators detected
287110.0,0.0,1.7,0.0,7.5,2.0,LOW,70.0,2,MODERATE,No significant risk indicators detected
287111.0,0.0,1.4,0.0,7.5,1.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
287112.0,0.0,1.3,0.0,7.5,1.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
287113.0,0.0,1.4,0.0,7.5,1.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
287114.0,0.0,1.3,0.0,7.5,1.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
287115.0,0.0,1.3,0.0,7.5,1.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
287116.0,0.0,1.3,0.0,7.5,1.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
287117.0,0.0,1.7,0.0,7.5,2.0,LOW,70.0,2,MODERATE,No significant risk indicators detected
287118.0,0.0,1.8,0.0,7.5,2.0,LOW,70.0,2,MODERATE,No significant risk indicators detected
287119.0,0.0,1.7,0.0,7.5,2.0,LOW,70.0,2,MODERATE,No significant risk indicators detected
287123.0,0.0,37.9,0.0,1.0,11.6,LOW,85.0,2,HIGH,No significant risk indicators detected
287147.0,0.0,1.3,0.0,7.5,1.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
287148.0,0.0,1.3,0.0,7.5,1.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
287149.0,0.0,1.3,0.0,7.5,1.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
287150.0,0.0,1.3,0.0,7.5,1.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
287151.0,0.0,1.3,0.0,7.5,1.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
287152.0,0.0,6.2,0.0,1.7,2.2,LOW,55.0,2,MODERATE,No significant risk indicators detected
287153.0,0.0,5.6,0.0,1.7,2.0,LOW,55.0,2,MODERATE,No significant risk indicators detected
287166.0,0.0,17.5,0.0,0.0,5.2,LOW,70.0,1,MODERATE,No significant risk indicators detected
287169.0,0.0,1.9,75.1,0.0,15.6,LOW,70.0,2,MODERATE,Highly similar work description detected in same constituency
287171.0,0.0,1.9,75.1,0.0,15.6,LOW,70.0,2,MODERATE,Highly similar work description detected in same constituency
287178.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
287182.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
287183.0,0.0,1.4,0.0,1.6,0.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
287185.0,0.0,1.9,0.0,0.0,0.6,LOW,70.0,1,MODERATE,No significant risk indicators detected
287198.0,0.0,1.8,0.0,1.6,0.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
287200.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
287208.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
287211.0,0.0,25.9,0.0,0.1,7.8,LOW,85.0,2,HIGH,No significant risk indicators detected
287212.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
287237.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
287239.0,0.0,60.4,0.0,1.2,18.4,LOW,85.0,2,HIGH,Project shows moderate statistical deviation from peer projects
287249.0,0.0,1.1,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
287254.0,0.0,0.8,0.0,0.0,0.2,LOW,70.0,1,MODERATE,No significant risk indicators detected
287255.0,0.0,0.8,0.0,0.0,0.2,LOW,70.0,1,MODERATE,No significant risk indicators detected
287259.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
287260.0,0.0,0.6,0.0,0.0,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
287266.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
287267.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
287269.0,0.0,3.6,0.0,1.6,1.4,LOW,70.0,2,MODERATE,No significant risk indicators detected
287271.0,0.0,0.9,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
287273.0,0.0,0.6,0.0,0.0,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
287278.0,0.0,0.6,0.0,0.0,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
287282.0,0.0,0.6,0.0,0.0,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
287287.0,0.0,0.6,0.0,0.0,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
287290.0,0.0,0.6,0.0,0.0,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
287335.0,0.0,0.6,0.0,0.0,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
287338.0,0.0,1.9,0.0,1.6,0.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
287340.0,0.0,0.6,0.0,0.0,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
287343.0,0.0,0.6,0.0,0.0,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
287349.0,0.0,0.6,0.0,0.0,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
287384.0,0.0,0.6,0.0,0.0,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
287385.0,0.0,0.6,0.0,0.0,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
287386.0,0.0,0.6,0.0,0.0,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
287387.0,0.0,6.6,0.0,0.0,2.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
287388.0,0.0,0.6,0.0,0.0,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
287389.0,0.0,6.6,0.0,0.0,2.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
287390.0,0.0,0.6,0.0,0.0,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
287391.0,0.0,7.6,0.0,0.0,2.3,LOW,55.0,1,MODERATE,No significant risk indicators detected
287392.0,0.0,0.6,0.0,0.0,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
287393.0,0.0,0.6,0.0,0.0,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
287394.0,0.0,4.0,0.0,0.0,1.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
287395.0,0.0,0.6,0.0,0.0,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
287396.0,0.0,5.6,0.0,1.5,2.0,LOW,55.0,2,MODERATE,No significant risk indicators detected
287397.0,0.0,1.4,0.0,1.6,0.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
287399.0,0.0,2.3,0.0,1.6,1.0,LOW,70.0,2,MODERATE,No significant risk indicators detected
287413.0,0.0,0.6,0.0,0.0,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
287414.0,0.0,0.6,0.0,0.0,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
287415.0,0.0,2.1,0.0,1.6,1.0,LOW,70.0,2,MODERATE,No significant risk indicators detected
287417.0,0.0,2.8,0.0,1.6,1.2,LOW,70.0,2,MODERATE,No significant risk indicators detected
287418.0,0.0,0.6,0.0,0.0,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
287435.0,0.0,0.0,0.0,0.0,0.0,LOW,55.0,0,MODERATE,No significant risk indicators detected
287454.0,0.0,0.3,0.0,0.0,0.1,LOW,55.0,1,MODERATE,No significant risk indicators detected
287463.0,0.0,1.1,0.0,1.0,0.5,LOW,55.0,2,MODERATE,No significant risk indicators detected
287466.0,0.0,37.8,0.0,1.0,11.5,LOW,85.0,2,HIGH,No significant risk indicators detected
287468.0,0.0,0.1,0.0,1.0,0.2,LOW,55.0,2,MODERATE,No significant risk indicators detected
287471.0,0.0,0.1,0.0,1.0,0.2,LOW,55.0,2,MODERATE,No significant risk indicators detected
287473.0,0.0,0.9,0.0,1.6,0.6,LOW,70.0,2,MODERATE,No significant risk indicators detected
287494.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
287514.0,0.0,4.4,0.0,2.2,1.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
287515.0,0.0,4.1,0.0,2.2,1.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
287516.0,0.0,4.1,0.0,2.2,1.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
287519.0,0.0,4.6,0.0,2.2,1.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
