project_id,gis_risk,gis_available
137086.0,0.0,False
137087.0,0.0,False
137088.0,0.0,False
137089.0,0.0,False
137090.0,0.0,False
137091.0,0.0,False
137092.0,0.0,False
137093.0,0.0,False
137094.0,0.0,False
137095.0,0.0,False
137151.0,0.0,False
137152.0,0.0,False
137153.0,0.0,False
137154.0,0.0,False
137155.0,0.0,False
137156.0,0.0,False
137197.0,0.0,False
137198.0,0.0,False
137199.0,0.0,False
137200.0,0.0,False
137201.0,0.0,False
137202.0,0.0,False
137203.0,0.0,False
137205.0,0.0,False
137206.0,0.0,False
137207.0,0.0,False
137208.0,0.0,False
137209.0,0.0,False
137210.0,0.0,False
137211.0,0.0,False
137212.0,0.0,False
137213.0,0.0,False
137214.0,0.0,False
137215.0,0.0,False
137216.0,0.0,False
137217.0,0.0,False
137218.0,0.0,False
137219.0,0.0,False
137220.0,0.0,False
137221.0,0.0,False
137222.0,0.0,False
137223.0,0.0,False
137224.0,0.0,False
137225.0,0.0,False
137226.0,0.0,False
137227.0,0.0,False
137228.0,0.0,False
137229.0,0.0,False
137230.0,0.0,False
137231.0,0.0,False
137232.0,0.0,False
137234.0,0.0,False
137235.0,0.0,False
137236.0,0.0,False
137237.0,0.0,False
137238.0,0.0,False
137257.0,0.0,False
137260.0,0.0,False
137262.0,0.0,False
137265.0,0.0,False
137266.0,0.0,False
137278.0,0.0,False
137279.0,0.0,False
137280.0,0.0,False
137281.0,0.0,False
137282.0,0.0,False
137283.0,0.0,False
137284.0,0.0,False
137285.0,0.0,False
137286.0,0.0,False
137287.0,0.0,False
137288.0,0.0,False
137289.0,0.0,False
137290.0,0.0,False
137291.0,0.0,False
137292.0,0.0,False
137293.0,0.0,False
137295.0,0.0,False
137299.0,0.0,False
137303.0,0.0,False
137308.0,0.0,False
137310.0,0.0,False
137311.0,0.0,False
137312.0,0.0,False
137316.0,0.0,False
137318.0,0.0,False
137321.0,0.0,False
137322.0,0.0,False
137323.0,0.0,False
137324.0,0.0,False
137325.0,0.0,False
137326.0,0.0,False
137329.0,0.0,False
137330.0,0.0,False
137331.0,0.0,False
137332.0,0.0,False
137333.0,0.0,False
137338.0,0.0,False
137339.0,0.0,False
137346.0,0.0,False
137348.0,0.0,False
137367.0,0.0,False
137402.0,0.0,False
137433.0,0.0,False
137444.0,0.0,False
137445.0,0.0,False
137446.0,0.0,False
137447.0,0.0,False
137448.0,0.0,False
137449.0,0.0,False
137450.0,0.0,False
137451.0,0.0,False
137452.0,0.0,False
137453.0,0.0,False
137454.0,0.0,False
137458.0,0.0,False
137460.0,0.0,False
137461.0,0.0,False
137467.0,0.0,False
137468.0,0.0,False
137469.0,0.0,False
137470.0,0.0,False
137471.0,0.0,False
137472.0,0.0,False
137473.0,0.0,False
137474.0,0.0,False
137488.0,0.0,False
137489.0,0.0,False
137490.0,0.0,False
137491.0,0.0,False
137492.0,0.0,False
137493.0,0.0,False
137494.0,0.0,False
137495.0,0.0,False
137496.0,0.0,False
137519.0,0.0,False
137520.0,0.0,False
137539.0,0.0,False
137540.0,0.0,False
137541.0,0.0,False
137542.0,0.0,False
137550.0,0.0,False
137554.0,0.0,False
137555.0,0.0,False
137556.0,0.0,False
137557.0,0.0,False
137558.0,0.0,False
137559.0,0.0,False
137560.0,0.0,False
137561.0,0.0,False
137562.0,0.0,False
137563.0,0.0,False
137564.0,0.0,False
137565.0,0.0,False
137566.0,0.0,False
137567.0,0.0,False
137568.0,0.0,False
137569.0,0.0,False
137570.0,0.0,False
137571.0,0.0,False
137572.0,0.0,False
137573.0,0.0,False
137574.0,0.0,False
137575.0,0.0,False
137576.0,0.0,False
137577.0,0.0,False
137578.0,0.0,False
137579.0,0.0,False
137584.0,0.0,False
137586.0,0.0,False
137587.0,0.0,False
137588.0,0.0,False
137589.0,0.0,False
137591.0,0.0,False
137592.0,0.0,False
137593.0,0.0,False
137594.0,0.0,False
137595.0,0.0,False
137596.0,0.0,False
137597.0,0.0,False
137598.0,0.0,False
137599.0,0.0,False
137600.0,0.0,False
137601.0,0.0,False
137602.0,0.0,False
137603.0,0.0,False
137604.0,0.0,False
137605.0,0.0,False
137606.0,0.0,False
137607.0,0.0,False
137608.0,0.0,False
137609.0,0.0,False
137610.0,0.0,False
137611.0,0.0,False
137612.0,0.0,False
137615.0,0.0,False
137616.0,0.0,False
137617.0,0.0,False
137618.0,0.0,False
137620.0,0.0,False
137622.0,0.0,False
137630.0,0.0,False
137631.0,0.0,False
137632.0,0.0,False
137633.0,0.0,False
137634.0,0.0,False
137635.0,0.0,False
137636.0,0.0,False
137637.0,0.0,False
137638.0,0.0,False
137639.0,0.0,False
137640.0,0.0,False
137641.0,0.0,False
137670.0,0.0,False
137679.0,0.0,False
137680.0,0.0,False
137684.0,0.0,False
137685.0,0.0,False
137686.0,0.0,False
137687.0,0.0,False
137688.0,0.0,False
137689.0,0.0,False
137691.0,0.0,False
137692.0,0.0,False
137729.0,0.0,False
137730.0,0.0,False
137732.0,0.0,False
137760.0,0.0,False
137761.0,0.0,False
137762.0,0.0,False
137763.0,0.0,False
137764.0,0.0,False
137765.0,0.0,False
137766.0,0.0,False
137767.0,0.0,False
137769.0,0.0,False
137790.0,0.0,False
137791.0,0.0,False
137803.0,0.0,False
137822.0,0.0,False
137823.0,0.0,False
137824.0,0.0,False
137825.0,0.0,False
137826.0,0.0,False
137827.0,0.0,False
137828.0,0.0,False
137829.0,0.0,False
137830.0,0.0,False
137831.0,0.0,False
137832.0,0.0,False
137833.0,0.0,False
137834.0,0.0,False
137835.0,0.0,False
137836.0,0.0,False
137837.0,0.0,False
137838.0,0.0,False
137839.0,0.0,False
137840.0,0.0,False
137841.0,0.0,False
137842.0,0.0,False
137843.0,0.0,False
137844.0,0.0,False
137845.0,0.0,False
137846.0,0.0,False
137860.0,0.0,False
137861.0,0.0,False
137862.0,0.0,False
137863.0,0.0,False
137864.0,0.0,False
137865.0,0.0,False
137866.0,0.0,False
137867.0,0.0,False
137868.0,0.0,False
137869.0,0.0,False
137870.0,0.0,False
137871.0,0.0,False
137872.0,0.0,False
137873.0,0.0,False
137874.0,0.0,False
137875.0,0.0,False
137876.0,0.0,False
137877.0,0.0,False
137878.0,0.0,False
137879.0,0.0,False
137880.0,0.0,False
137881.0,0.0,False
137882.0,0.0,False
137883.0,0.0,False
137884.0,0.0,False
137910.0,0.0,False
137911.0,0.0,False
137912.0,0.0,False
137914.0,0.0,False
137915.0,0.0,False
137916.0,0.0,False
137917.0,0.0,False
137918.0,0.0,False
137919.0,0.0,False
137920.0,0.0,False
137921.0,0.0,False
137922.0,0.0,False
137923.0,0.0,False
